,Date,Bassin,Transparence,Temperature_eau,pH,DPD_1,DPD_3,Combine,Libre_Actif,Compteur,Conso_eau
0,2018-05-08 08:00:00,GB,Clair,28.0,7.25,1.17,1.45,0.28,0.6948783292322903,53509.0,0.0
1,2018-05-08 13:30:00,GB,Clair,28.0,7.2,1.88,2.18,0.3000000000000003,1.1681436899923792,53509.0,0.0
2,2018-05-09 08:00:00,GB,Clair,28.0,7.21,1.22,1.37,0.15000000000000013,0.7514232736514344,53535.0,26.0
3,2018-05-09 14:00:00,GB,Clair,28.0,7.38,1.26,1.39,0.1299999999999999,0.6554475278427307,53535.0,0.0
4,2018-05-10 08:00:00,GB,Clair,27.8,7.17,1.07,1.2,0.1299999999999999,0.6829785146979153,53566.0,31.0
5,2018-05-10 14:30:00,GB,Clair,27.8,7.14,1.13,1.56,0.43000000000000016,0.7391202719555082,53566.0,0.0
6,2018-05-11 08:10:00,GB,Clair,27.6,7.17,1.18,1.39,0.21,0.7541799291949477,53607.0,41.0
7,2018-05-11 15:10:00,GB,Clair,27.6,7.14,1.08,1.28,0.2,0.7073025725466165,53607.0,0.0
8,2018-05-12 08:10:00,GB,Clair,27.6,7.3,0.73,0.85,0.12,0.41438601140115294,53625.0,18.0
9,2018-05-12 13:45:00,GB,Clair,27.6,7.23,1.77,1.86,0.09000000000000008,1.0738578272596009,53625.0,0.0
10,2018-05-13 08:20:00,GB,Clair,27.4,7.19,1.39,1.58,0.19000000000000014,0.874726560376113,53664.0,39.0
11,2018-05-13 14:00:00,GB,Clair,27.4,7.22,1.42,1.63,0.21,0.8705259670371095,53664.0,0.0
12,2018-05-14 09:10:00,GB,Clair,27.4,7.44,1.55,1.73,0.17999999999999994,0.7570105806202028,53720.0,56.0
13,2018-05-14 14:15:00,GB,Clair,27.4,7.26,1.55,1.73,0.17999999999999994,0.9160244502486262,53720.0,0.0
14,2018-05-15 09:00:00,GB,Clair,27.4,7.4,1.65,1.83,0.18000000000000016,0.8438359125595893,53744.0,24.0
15,2018-05-15 16:15:00,GB,Clair,27.4,7.28,1.78,1.95,0.16999999999999993,1.032056375969742,53744.0,0.0
16,2018-05-16 09:30:00,GB,Clair,27.4,7.28,1.67,1.85,0.18000000000000016,0.9682776111626228,53776.0,32.0
17,2018-05-16 15:30:00,GB,Clair,27.6,7.25,1.81,1.98,0.16999999999999993,1.0781417012960757,53776.0,0.0
18,2018-05-17 09:15:00,GB,Clair,27.4,7.15,1.59,1.83,0.24,1.0343236626309906,53820.0,44.0
19,2018-05-17 14:00:00,GB,Clair,27.4,7.22,1.47,1.59,0.1200000000000001,0.9011782898201062,53820.0,0.0
20,2018-05-18 09:10:00,GB,Clair,27.3,7.2,1.95,2.15,0.2,1.217467762563477,53873.0,53.0
21,2018-05-18 15:10:00,GB,Clair,27.3,7.2,1.4,1.68,0.28,0.8740794192763427,53873.0,0.0
22,2018-05-19 08:00:00,GB,Clair,27.0,7.2,1.78,2.03,0.24999999999999975,1.1136367339102964,53927.0,54.0
23,2018-05-19 13:30:00,GB,Clair,27.0,7.2,1.49,1.69,0.2,0.932201535688956,53927.0,0.0
24,2018-05-20 08:30:00,GB,Clair,26.9,7.1,1.24,1.4,0.15999999999999992,0.8410089784224881,53963.0,36.0
25,2018-05-20 14:00:00,GB,Clair,27.0,7.16,1.47,1.67,0.2,0.9510149525538164,53963.0,0.0
26,2018-05-21 08:00:00,GB,Clair,27.0,7.08,1.48,1.55,0.07000000000000006,1.017946361421863,53994.0,31.0
27,2018-05-21 14:40:00,GB,Clair,27.2,7.07,1.2,1.33,0.13000000000000012,0.8303256341498371,53994.0,0.0
28,2018-05-22 08:00:00,GB,Clair,27.2,7.06,1.34,1.5,0.15999999999999992,0.9337446995942305,54024.0,30.0
29,2018-05-22 14:00:00,GB,Clair,27.4,7.09,1.32,1.62,0.30000000000000004,0.8992356349376948,54024.0,0.0
30,2018-05-23 08:00:00,GB,Clair,27.4,7.16,1.43,1.55,0.1200000000000001,0.922729317949002,54059.0,35.0
31,2018-05-23 15:00:00,GB,Clair,27.4,7.19,1.48,1.59,0.1100000000000001,0.9313635319112572,54059.0,0.0
32,2018-05-24 09:07:00,GB,Clair,27.4,7.21,1.49,1.62,0.13000000000000012,0.9215564150395704,54091.0,32.0
33,2018-05-24 14:00:00,GB,Clair,27.5,7.31,1.51,1.67,0.15999999999999992,0.8492861191269419,54091.0,0.0
34,2018-05-25 08:30:00,GB,Clair,27.2,7.37,1.3,1.4,0.09999999999999988,0.6884415550976604,54134.0,43.0
35,2018-05-25 14:10:00,GB,Clair,27.2,7.11,1.36,1.53,0.16999999999999993,0.9138742223055204,54134.0,0.0
36,2018-05-26 08:00:00,GB,Clair,27.6,7.21,1.35,1.52,0.16999999999999993,0.8338036353442743,54165.0,31.0
37,2018-05-26 13:30:00,GB,Clair,28.0,7.08,1.37,1.4,0.029999999999999805,0.9368992314744972,54165.0,0.0
38,2018-05-27 08:30:00,GB,Clair,28.0,7.18,1.31,1.47,0.15999999999999992,0.8280846175380044,54193.0,28.0
39,2018-05-27 13:00:00,GB,Clair,28.0,7.21,1.46,1.68,0.22,0.8992442455172903,54193.0,0.0
40,2018-05-28 08:45:00,GB,Clair,28.0,7.21,1.32,1.48,0.15999999999999992,0.8130153452622078,54220.0,27.0
41,2018-05-28 14:10:00,GB,Clair,28.0,7.24,1.07,1.14,0.06999999999999984,0.6414160550355216,54220.0,0.0
42,2018-05-29 09:10:00,GB,Clair,28.0,7.3,1.26,1.43,0.16999999999999993,0.7130012293160213,54272.0,52.0
43,2018-05-29 14:10:00,GB,Clair,28.0,7.21,1.64,1.76,0.1200000000000001,1.0101099744166822,54272.0,0.0
44,2018-05-30 09:00:00,GB,Clair,28.0,7.21,1.69,1.74,0.05000000000000005,1.040906010222069,54318.0,46.0
45,2018-05-30 14:20:00,GB,Clair,28.0,7.25,1.73,1.87,0.14000000000000012,1.0274696663007372,54318.0,0.0
46,2018-05-31 09:00:00,GB,Clair,28.0,7.26,1.49,1.63,0.1399999999999999,0.8766384174766038,54351.0,33.0
47,2018-05-31 14:30:00,GB,Clair,28.0,7.18,1.48,1.71,0.23,0.9355459801192724,54351.0,0.0
48,2018-06-01 08:00:00,GB,Clair,28.0,7.21,1.15,1.51,0.3600000000000001,0.7083088235238929,54395.0,44.0
49,2018-06-01 14:15:00,GB,Clair,28.0,7.26,1.51,1.73,0.22,0.8884053761004508,54395.0,0.0
50,2018-06-02 08:00:00,GB,Clair,28.0,7.14,1.5,1.67,0.16999999999999993,0.979907060114971,54424.0,29.0
51,2018-06-02 14:00:00,GB,Clair,28.1,7.19,1.46,1.67,0.21,0.9144482843519164,54424.0,0.0
52,2018-06-03 08:00:00,GB,Clair,28.0,7.39,1.7,1.81,0.1100000000000001,0.8745598326494082,54455.0,31.0
53,2018-06-03 13:00:00,GB,Clair,28.2,7.24,1.55,1.75,0.2,0.927817465926174,54455.0,0.0
54,2018-06-04 09:15:00,GB,Clair,28.0,7.25,1.6,1.71,0.10999999999999988,0.9502609630527048,54498.0,43.0
55,2018-06-04 14:00:00,GB,Clair,28.0,7.24,1.57,1.69,0.11999999999999987,0.9411431835567932,54498.0,0.0
56,2018-06-05 08:56:00,GB,Clair,28.0,7.39,1.45,1.57,0.1200000000000001,0.745948092553907,54498.0,0.0
57,2018-06-05 14:00:00,GB,Clair,28.0,7.24,1.62,1.78,0.15999999999999992,0.9711158964089204,54498.0,0.0
58,2018-06-06 09:00:00,GB,Clair,27.8,7.08,1.48,1.69,0.21,1.01327919619268,54546.0,48.0
59,2018-06-06 14:15:00,GB,Clair,27.8,7.24,1.41,1.59,0.18000000000000016,0.8464524236012074,54546.0,0.0
60,2018-06-07 09:10:00,GB,Clair,27.8,7.06,1.17,1.35,0.18000000000000016,0.8125712479879391,54567.0,21.0
61,2018-06-07 14:30:00,GB,Clair,28.0,7.15,1.11,1.33,0.22,0.7193217324093224,54567.0,0.0
62,2018-06-08 08:00:00,GB,Clair,28.0,7.3,1.28,1.47,0.18999999999999995,0.7243187091464344,54608.0,41.0
63,2018-06-08 14:50:00,GB,Clair,28.3,7.28,1.41,1.61,0.20000000000000015,0.8119314847296863,54608.0,0.0
64,2018-06-09 08:00:00,GB,Clair,28.0,7.1,1.15,1.37,0.2200000000000002,0.7749031028887693,54650.0,42.0
65,2018-06-09 13:40:00,GB,Clair,28.0,7.17,1.41,1.61,0.20000000000000015,0.898823792425333,54650.0,0.0
66,2018-06-10 08:30:00,GB,Clair,27.9,7.02,1.28,1.52,0.24,0.9130495020692376,54680.0,30.0
67,2018-06-10 14:00:00,GB,Clair,28.0,7.22,1.41,1.61,0.20000000000000015,0.8607476549411741,54680.0,0.0
68,2018-06-11 09:15:00,GB,Clair,28.0,7.21,1.39,1.55,0.16000000000000014,0.856129795389749,54714.0,34.0
69,2018-06-11 14:00:00,GB,Clair,28.0,7.28,1.32,1.49,0.16999999999999993,0.7618391595685854,54714.0,0.0
70,2018-06-12 12:30:00,GB,Clair,27.8,7.27,1.31,1.52,0.21,0.7645654075505129,54748.0,34.0
71,2018-06-12 14:00:00,GB,Clair,27.8,7.27,1.33,1.52,0.18999999999999995,0.7762381618642613,54748.0,0.0
72,2018-06-13 08:10:00,GB,Clair,27.4,7.06,1.46,1.6,0.14000000000000012,1.01623034484559,54770.0,22.0
73,2018-06-13 14:20:00,GB,Clair,27.4,7.26,1.39,1.54,0.15000000000000013,0.8214670876423164,54770.0,0.0
74,2018-06-14 10:00:00,GB,Clair,27.8,7.23,1.28,1.47,0.18999999999999995,0.7754657491082321,54807.0,37.0
75,2018-06-14 14:10:00,GB,Clair,27.6,7.15,1.17,1.36,0.19000000000000014,0.7601343540844107,54807.0,0.0
76,2018-06-15 08:30:00,GB,Clair,27.0,7.24,1.33,1.51,0.17999999999999994,0.8030934597360537,54832.0,25.0
77,2018-06-15 15:00:00,GB,Clair,27.3,7.21,1.48,1.69,0.21,0.916011540929106,54832.0,0.0
78,2018-06-16 08:15:00,GB,Clair,27.0,6.94,1.57,1.83,0.26,1.181493131317546,54843.0,11.0
79,2018-06-16 14:00:00,GB,Clair,27.2,7.25,1.48,1.69,0.21,0.8841828682001698,54843.0,0.0
80,2018-06-17 08:30:00,GB,Clair,26.8,7.09,1.34,1.7,0.3599999999999999,0.9160768190569188,54905.0,62.0
81,2018-06-17 14:00:00,GB,Clair,26.9,7.18,1.41,1.72,0.31000000000000005,0.8978732029379117,54905.0,0.0
82,2018-06-18 08:20:00,GB,Clair,27.2,7.19,1.78,1.94,0.15999999999999992,1.1216773085000815,54931.0,26.0
83,2018-06-18 14:50:00,GB,Clair,27.0,7.14,1.73,1.89,0.15999999999999992,1.1372931705334859,54931.0,0.0
84,2018-06-19 08:40:00,GB,Clair,27.3,7.14,1.66,1.88,0.22,1.0892060884979586,54957.0,26.0
85,2018-06-19 14:20:00,GB,Clair,27.2,7.26,1.5,1.64,0.1399999999999999,0.8878060854169171,54957.0,0.0
86,2018-06-20 09:00:00,GB,Clair,27.4,7.04,1.3,1.48,0.17999999999999994,0.9174129228886604,54988.0,31.0
87,2018-06-20 14:30:00,GB,Clair,27.5,7.19,1.3,1.48,0.17999999999999994,0.8175350375414405,54988.0,0.0
88,2018-06-21 08:40:00,GB,Clair,27.6,7.23,1.15,1.33,0.18000000000000016,0.6977042380500234,55017.0,29.0
89,2018-06-21 14:00:00,GB,Clair,27.6,7.2,1.49,1.61,0.1200000000000001,0.9283523077784313,55017.0,0.0
90,2018-06-22 08:40:00,GB,Clair,27.1,7.21,1.26,1.42,0.15999999999999992,0.7809413275869191,55044.0,27.0
91,2018-06-22 14:00:00,GB,Clair,27.2,7.17,1.19,1.36,0.17000000000000015,0.7625790781506275,55044.0,0.0
92,2018-06-23 08:20:00,GB,Clair,26.9,7.16,1.26,1.43,0.16999999999999993,0.8156889794964264,55066.0,22.0
93,2018-06-23 13:15:00,GB,Clair,27.0,7.19,1.47,1.6,0.13000000000000012,0.9275932544166678,55066.0,0.0
94,2018-06-24 08:15:00,GB,Clair,26.9,7.23,1.04,1.22,0.17999999999999994,0.6341563038305644,55107.0,41.0
95,2018-06-24 13:00:00,GB,Clair,27.2,7.21,1.41,1.6,0.19000000000000014,0.8732978908683059,55107.0,0.0
96,2018-06-25 08:15:00,GB,Clair,27.0,7.11,1.24,1.39,0.1499999999999999,0.8342467396069595,55147.0,40.0
97,2018-06-25 14:15:00,GB,Clair,27.2,7.18,1.4,1.48,0.08000000000000007,0.8897082788849463,55147.0,0.0
98,2018-06-26 09:10:00,GB,Clair,27.1,7.04,1.01,1.16,0.1499999999999999,0.7139148067106423,55179.0,32.0
99,2018-06-26 14:00:00,GB,Clair,27.1,7.18,1.18,1.34,0.16000000000000014,0.7504007215913101,55179.0,0.0
100,2018-06-27 09:00:00,GB,Clair,27.4,7.0,1.19,1.31,0.1200000000000001,0.8621100251384681,55217.0,38.0
101,2018-06-27 14:30:00,GB,Clair,27.4,7.23,1.3,1.53,0.23,0.7898413109926408,55217.0,0.0
102,2018-06-28 09:10:00,GB,Clair,27.4,7.2,1.49,1.62,0.13000000000000012,0.9296294392039566,55283.0,66.0
103,2018-06-28 14:00:00,GB,Clair,27.8,7.16,1.42,1.54,0.1200000000000001,0.9139072198040288,55283.0,0.0
104,2018-06-29 08:30:00,GB,Clair,27.7,7.04,1.05,1.16,0.10999999999999988,0.7397933401000247,55314.0,31.0
105,2018-06-29 15:00:00,GB,Clair,28.0,7.17,1.47,1.67,0.2,0.9370716133796024,55314.0,0.0
106,2018-06-30 08:00:00,GB,Clair,27.9,7.02,1.25,1.35,0.10000000000000007,0.8916499043644898,55347.0,33.0
107,2018-06-30 13:45:00,GB,Clair,28.3,7.05,1.32,1.41,0.08999999999999986,0.920667684080278,55347.0,0.0
108,2018-07-01 08:30:00,GB,Clair,28.5,7.18,1.31,1.36,0.05000000000000005,0.8253588316166974,55347.0,0.0
109,2018-07-01 14:20:00,GB,Clair,28.8,7.12,1.48,1.58,0.10000000000000007,0.9774537319585614,55347.0,0.0
110,2018-07-02 11:00:00,GB,Clair,28.8,7.01,1.49,1.62,0.13000000000000012,1.0649716563935543,55419.0,72.0
111,2018-07-02 14:20:00,GB,Clair,28.9,7.24,1.45,1.47,0.020000000000000014,0.8636309255822917,55419.0,0.0
112,2018-07-03 09:00:00,GB,Clair,28.4,7.13,1.29,1.42,0.1299999999999999,0.8473446447905979,55451.0,32.0
113,2018-07-03 14:00:00,GB,Clair,28.8,7.17,1.27,1.42,0.1499999999999999,0.8053916804762438,55451.0,0.0
114,2018-07-04 08:45:00,GB,Clair,28.8,7.33,1.21,1.39,0.17999999999999994,0.6598196410717709,55502.0,51.0
115,2018-07-04 14:30:00,GB,Clair,28.7,7.27,1.31,1.42,0.10999999999999988,0.7594374883162088,55502.0,0.0
116,2018-07-05 08:15:00,GB,Clair,28.6,7.17,1.03,1.42,0.3899999999999999,0.6540345984642029,55549.0,47.0
117,2018-07-05 13:00:00,GB,Clair,29.0,7.2,1.14,1.38,0.24,0.7035722280128347,55549.0,0.0
118,2018-07-06 08:15:00,GB,Clair,28.5,7.14,1.22,1.3,0.08000000000000007,0.7945179687635018,55581.0,32.0
119,2018-07-06 15:00:00,GB,Clair,28.8,7.09,1.41,1.62,0.2100000000000002,0.9528175213255532,55581.0,0.0
120,2018-07-07 08:30:00,GB,Clair,28.6,7.22,1.41,1.57,0.16000000000000014,0.8571525746634708,55617.0,36.0
121,2018-07-07 13:00:00,GB,Clair,29.0,7.2,1.47,1.68,0.21,0.9072378729639184,55617.0,0.0
122,2018-07-08 08:20:00,GB,Clair,28.8,6.9,1.41,1.58,0.17000000000000015,1.0765011496836543,55662.0,45.0
123,2018-07-08 14:00:00,GB,Clair,29.2,7.1,1.49,1.7,0.21,0.9970251118040492,55662.0,0.0
124,2018-07-09 08:30:00,GB,Clair,28.8,7.19,1.48,1.69,0.21,0.9226589415830008,55662.0,0.0
125,2018-07-09 14:40:00,GB,Clair,29.2,7.09,1.75,1.91,0.15999999999999992,1.1798886176906174,55662.0,0.0
126,2018-07-10 08:30:00,GB,Clair,28.6,7.39,1.51,1.74,0.23,0.7727748548666515,55731.0,69.0
127,2018-07-10 14:00:00,GB,Clair,28.8,7.34,1.6,1.74,0.1399999999999999,0.8633449264693281,55731.0,0.0
128,2018-07-11 08:30:00,GB,Clair,28.2,7.16,1.51,1.68,0.16999999999999993,0.9693342731728728,55812.0,81.0
129,2018-07-11 14:40:00,GB,Clair,28.2,7.16,1.76,1.89,0.1299999999999999,1.1298200799895737,55812.0,0.0
130,2018-07-12 08:30:00,GB,Clair,28.0,7.26,1.92,2.03,0.10999999999999988,1.129628027889315,55909.0,97.0
131,2018-07-12 14:20:00,GB,Clair,28.2,7.17,1.73,1.95,0.22,1.1013760714341396,55909.0,0.0
132,2018-07-13 08:10:00,GB,Clair,28.5,7.0,1.8,1.95,0.1499999999999999,1.2968752329303188,55985.0,76.0
133,2018-07-13 14:00:00,GB,Clair,28.1,7.21,2.04,2.28,0.23999999999999974,1.255610562507403,55985.0,0.0
134,2018-07-14 08:30:00,GB,Clair,28.3,7.37,1.61,1.8,0.18999999999999995,0.8446053840176476,56012.0,27.0
135,2018-07-14 13:30:00,GB,Clair,28.5,7.26,1.57,1.76,0.18999999999999995,0.92030521281298,56012.0,0.0
136,2018-07-15 07:45:00,GB,Clair,28.6,7.28,1.68,1.89,0.21,0.9652189811868216,56043.0,31.0
137,2018-07-15 14:00:00,GB,Clair,28.8,7.25,1.59,1.79,0.2,0.938854418731816,56043.0,0.0
138,2018-07-16 08:10:00,GB,Clair,28.5,7.19,1.18,1.67,0.49,0.7371011268140805,56074.0,31.0
139,2018-07-16 13:45:00,GB,Clair,28.6,7.18,1.23,1.51,0.28,0.7744470342272972,56074.0,0.0
140,2018-07-17 08:30:00,GB,Clair,28.5,7.26,2.67,2.96,0.29000000000000004,1.5651050434462779,56117.0,43.0
141,2018-07-17 14:00:00,GB,Clair,28.2,7.33,2.69,2.92,0.23,1.4739705727354817,56117.0,0.0
142,2018-07-18 08:00:00,GB,Clair,28.3,7.06,2.19,2.35,0.16000000000000014,1.5167830690641049,56156.0,39.0
143,2018-07-18 14:00:00,GB,Clair,28.4,7.3,2.41,2.79,0.3799999999999999,1.3595152977178409,56156.0,0.0
144,2018-07-19 08:15:00,GB,Clair,28.4,7.01,1.57,1.74,0.16999999999999993,1.1244137495985589,56194.0,38.0
145,2018-07-19 15:00:00,GB,Clair,28.3,7.24,1.46,1.63,0.16999999999999993,0.8733170262339219,56194.0,0.0
146,2018-07-20 07:00:00,GB,Clair,28.6,7.25,1.29,1.34,0.05000000000000005,0.7628126046381243,56194.0,0.0
147,2018-07-20 14:20:00,GB,Clair,28.6,7.12,1.35,1.49,0.1399999999999999,0.8926641469158099,56194.0,0.0
148,2018-07-21 07:30:00,GB,Clair,28.3,7.11,1.44,1.52,0.08000000000000007,0.9612800793277652,56194.0,0.0
149,2018-07-21 14:00:00,GB,Clair,28.2,7.1,1.45,1.56,0.1100000000000001,0.9759068811169712,56194.0,0.0
150,2018-07-22 07:15:00,GB,Clair,28.3,7.23,1.46,1.61,0.15000000000000013,0.8813789480991567,56207.0,13.0
151,2018-07-22 14:40:00,GB,Clair,28.2,7.2,1.51,1.72,0.21,0.9369670540378252,56207.0,0.0
152,2018-07-23 06:45:00,GB,Clair,28.4,7.31,1.12,1.38,0.2599999999999998,0.6254576155772591,56238.0,31.0
153,2018-07-23 14:15:00,GB,Clair,28.8,7.29,1.33,1.42,0.08999999999999986,0.7554817561357885,56238.0,0.0
154,2018-07-24 09:00:00,GB,Clair,28.6,7.3,1.2,1.33,0.13000000000000012,0.6758895022623951,56270.0,32.0
155,2018-07-24 14:00:00,GB,Clair,28.8,7.12,0.93,1.06,0.13,0.614210791028015,56270.0,0.0
156,2018-07-25 08:45:00,GB,Clair,29.0,7.26,1.15,1.36,0.2100000000000002,0.6716494007580329,56304.0,34.0
157,2018-07-25 14:45:00,GB,Clair,29.4,7.05,1.03,1.15,0.11999999999999987,0.7141835666451831,56304.0,0.0
158,2018-07-26 08:00:00,GB,Clair,29.4,7.25,1.64,1.85,0.2100000000000002,0.9642239589054564,56354.0,50.0
159,2018-07-26 13:30:00,GB,Clair,29.7,7.29,1.47,1.69,0.22,0.8293628367444495,56354.0,0.0
160,2018-07-27 08:10:00,GB,Clair,29.7,7.2,2.25,2.53,0.2799999999999998,1.3821769224462672,56386.0,32.0
161,2018-07-27 14:00:00,GB,Clair,30.0,7.29,1.59,1.78,0.18999999999999995,0.8950643268315946,56386.0,0.0
162,2018-07-28 08:30:00,GB,Clair,29.7,7.24,2.23,2.41,0.18000000000000016,1.3207439649417094,56431.0,45.0
163,2018-07-28 13:30:00,GB,Clair,29.7,7.3,1.58,1.79,0.21,0.8824658584481184,56431.0,0.0
164,2018-07-29 08:30:00,GB,Clair,29.7,7.4,2.15,2.48,0.3300000000000001,1.0776391898357776,56463.0,32.0
165,2018-07-29 13:00:00,GB,Clair,29.4,7.29,1.6,1.82,0.22,0.904738715265644,56463.0,0.0
166,2018-07-30 08:15:00,GB,Clair,29.5,7.36,2.12,2.33,0.21,1.1131943591479387,56495.0,32.0
167,2018-07-30 15:40:00,GB,Clair,29.7,7.34,1.6,1.86,0.26,0.8571286867648178,56495.0,0.0
168,2018-07-31 08:15:00,GB,Clair,29.5,7.39,1.77,1.95,0.17999999999999994,0.8988816544242053,56539.0,44.0
169,2018-07-31 15:15:00,GB,Clair,29.5,7.28,1.58,1.79,0.21,0.9016867228244364,56539.0,0.0
170,2018-08-01 08:30:00,GB,Clair,29.3,7.23,1.77,1.92,0.1499999999999999,1.0610567192737972,56584.0,45.0
171,2018-08-01 14:00:00,GB,Clair,29.5,7.16,1.72,1.94,0.22,1.095083603747898,56584.0,0.0
172,2018-08-02 08:30:00,GB,Clair,29.4,7.28,1.61,1.79,0.17999999999999994,0.9194882659477146,56641.0,57.0
173,2018-08-02 15:30:00,GB,Clair,29.8,7.3,1.5,1.66,0.15999999999999992,0.8371510892637191,56641.0,0.0
174,2018-08-03 08:10:00,GB,Clair,29.5,7.29,1.98,2.16,0.18000000000000016,1.1187741394193609,56680.0,39.0
175,2018-08-03 14:00:00,GB,Clair,29.9,7.3,1.69,1.81,0.1200000000000001,0.9424790786539492,56680.0,0.0
176,2018-08-04 08:30:00,GB,Clair,29.5,7.31,1.85,1.99,0.1399999999999999,1.0243215468388405,56730.0,50.0
177,2018-08-04 13:30:00,GB,Clair,30.0,7.3,1.67,1.89,0.22,0.9306247053705304,56730.0,0.0
178,2018-08-05 08:45:00,GB,Clair,29.4,7.42,1.83,2.17,0.33999999999999986,0.8985420247394664,56771.0,41.0
179,2018-08-05 14:00:00,GB,Clair,29.5,7.3,1.69,1.8,0.1100000000000001,0.94533553849486,56771.0,0.0
180,2018-08-06 08:30:00,GB,Clair,29.4,7.04,1.02,1.33,0.31000000000000005,0.7122206722914614,56821.0,50.0
181,2018-08-06 14:00:00,GB,Clair,29.7,7.4,0.72,0.93,0.21000000000000008,0.3608838217124465,56821.0,0.0
182,2018-08-07 08:00:00,GB,Clair,29.7,7.32,1.68,1.96,0.28,0.919193224272724,56850.0,29.0
183,2018-08-07 14:00:00,GB,Clair,29.9,7.54,1.67,1.88,0.21,0.7021748497787094,56850.0,0.0
