,Date,Bassin,Transparence,Temperature_eau,pH,DPD_1,DPD_3,Combine,Libre_Actif,Compteur,Conso_eau
558,2019-02-21 07:55:00,GB,Clair,27.0,7.14,1.6,2.04,0.44,1.0518318340194093,62911.0,21.0
559,2019-02-21 13:40:00,GB,Clair,27.0,7.3,1.75,1.99,0.24,0.9981182962826196,62911.0,0.0
560,2019-02-22 08:00:00,GB,Clair,27.0,7.23,1.74,1.93,0.18999999999999995,1.0602246639930206,63004.0,93.0
561,2019-02-22 13:30:00,GB,Clair,27.2,7.16,1.6,1.73,0.1299999999999999,1.0337683657137324,63004.0,0.0
562,2019-02-23 08:00:00,GB,Clair,27.0,7.18,1.48,1.69,0.21,0.9418138060106388,63042.0,38.0
563,2019-02-23 14:25:00,GB,Clair,27.0,7.26,1.11,1.34,0.23,0.65796609208093,63042.0,0.0
564,2019-02-24 07:50:00,GB,Clair,27.0,7.2,1.48,1.78,0.30000000000000004,0.9259451495433924,63056.0,14.0
565,2019-02-24 14:20:00,GB,Clair,27.0,7.2,1.5,1.81,0.31000000000000005,0.9384579218345196,63056.0,0.0
566,2019-03-11 10:20:00,GB,Clair,25.3,7.46,1.21,1.28,0.07000000000000006,0.5889961455456038,65609.0,2553.0
567,2019-03-11 13:30:00,GB,Clair,25.6,7.52,1.67,1.75,0.08000000000000007,0.7530743176365171,65609.0,0.0
568,2019-03-12 08:30:00,GB,Clair,26.0,7.47,1.79,1.95,0.15999999999999992,0.8550282999423618,65609.0,0.0
569,2019-03-12 14:00:00,GB,Clair,26.5,7.37,1.69,1.83,0.14000000000000012,0.9004496882000147,65609.0,0.0
570,2019-03-13 08:00:00,GB,Clair,26.6,7.31,1.68,1.78,0.10000000000000007,0.9517722319105736,65609.0,0.0
571,2019-03-13 14:10:00,GB,Clair,26.6,7.34,1.64,1.76,0.1200000000000001,0.9011733568641858,65609.0,0.0
572,2019-03-14 07:45:00,GB,Clair,28.0,7.17,1.73,1.87,0.14000000000000012,1.1028121708481036,65609.0,0.0
573,2019-03-14 14:00:00,GB,Clair,28.4,7.58,1.64,1.8,0.16000000000000014,0.6633414382054974,65609.0,0.0
574,2019-03-15 07:40:00,GB,Clair,28.7,7.58,1.72,1.87,0.15000000000000013,0.693497982766387,65768.0,159.0
575,2019-03-15 14:00:00,GB,Clair,28.6,7.51,1.46,1.6,0.14000000000000012,0.646700625406202,65768.0,0.0
576,2019-03-16 08:15:00,GB,Clair,28.4,7.51,1.61,1.72,0.10999999999999988,0.7145528218179509,65803.0,35.0
577,2019-03-16 14:30:00,GB,Clair,28.4,7.46,1.38,1.51,0.13000000000000012,0.651903497678378,65803.0,0.0
578,2019-03-17 08:30:00,GB,Clair,28.4,7.68,1.51,1.72,0.21,0.5291643745887247,65834.0,31.0
579,2019-03-17 15:00:00,GB,Clair,28.4,7.32,1.26,1.44,0.17999999999999994,0.6964764503096277,65834.0,0.0
580,2019-03-18 09:00:00,GB,Clair,28.2,7.48,1.23,1.42,0.18999999999999995,0.5680382802344421,65862.0,28.0
581,2019-03-18 14:00:00,GB,Clair,28.4,7.4,1.36,1.66,0.2999999999999998,0.6893895399452586,65862.0,0.0
582,2019-03-19 07:55:00,GB,Clair,28.2,7.59,1.67,1.9,0.23,0.6676640896268339,65892.0,30.0
583,2019-03-19 15:00:00,GB,Clair,28.2,7.3,1.79,1.96,0.16999999999999993,1.0113353495179866,65892.0,0.0
584,2019-03-20 07:40:00,GB,Clair,28.2,7.3,1.62,1.82,0.2,0.9152867409045464,65927.0,35.0
585,2019-03-20 14:00:00,GB,Clair,28.2,7.38,1.85,2.0,0.1499999999999999,0.9607055613037451,65927.0,0.0
586,2019-03-21 07:50:00,GB,Clair,28.0,7.24,1.53,1.74,0.21,0.9171650132750916,65955.0,28.0
587,2019-03-21 14:00:00,GB,Clair,28.2,7.32,1.65,1.77,0.1200000000000001,0.9135083821954768,65955.0,0.0
588,2019-03-22 09:00:00,GB,Clair,28.0,7.38,1.6,1.98,0.3799999999999999,0.8323143210701344,65980.0,25.0
589,2019-03-22 14:00:00,GB,Clair,28.0,7.35,1.64,1.87,0.2300000000000002,0.8813471664387224,65980.0,0.0
590,2019-03-23 07:50:00,GB,Clair,28.0,7.32,1.59,1.79,0.2,0.8817002978488898,66010.0,30.0
591,2019-03-23 13:00:00,GB,Clair,28.0,7.27,1.22,1.4,0.17999999999999994,0.7109672890909312,66010.0,0.0
592,2019-03-24 08:30:00,GB,Clair,28.0,7.12,1.68,1.96,0.28,1.1148942318805075,66039.0,29.0
593,2019-03-24 15:20:00,GB,Clair,28.0,7.27,1.44,1.79,0.3500000000000001,0.8391745051565089,66039.0,0.0
594,2019-03-25 08:00:00,GB,Clair,28.0,7.32,1.92,2.14,0.2200000000000002,1.0646946992892254,66069.0,30.0
595,2019-03-25 14:00:00,GB,Clair,28.0,7.22,1.91,2.12,0.2100000000000002,1.165977319813931,66069.0,0.0
596,2019-03-26 07:55:00,GB,Clair,28.0,7.27,1.42,1.61,0.19000000000000014,0.8275193036960019,66122.0,53.0
597,2019-03-26 14:00:00,GB,Clair,28.0,7.27,1.75,1.98,0.23,1.0198301277943689,66122.0,0.0
598,2019-03-27 08:00:00,GB,Clair,28.0,7.24,1.55,1.8,0.25,0.9291540984159424,66167.0,45.0
599,2019-03-27 14:00:00,GB,Clair,28.0,7.3,1.5,1.75,0.25,0.8488109872809777,66167.0,0.0
600,2019-03-28 07:45:00,GB,Clair,28.0,7.41,1.65,1.92,0.27,0.8298477387861695,66212.0,45.0
601,2019-03-28 15:15:00,GB,Clair,28.0,7.24,1.82,2.05,0.22999999999999976,1.091006747817429,66212.0,0.0
602,2019-03-29 07:55:00,GB,Clair,28.0,7.25,1.56,1.76,0.2,0.9265044389763872,66212.0,0.0
603,2019-03-29 14:00:00,GB,Clair,28.0,7.16,1.64,1.85,0.2100000000000002,1.0541395511695122,66212.0,0.0
604,2019-03-30 08:15:00,GB,Clair,28.0,7.0,1.15,1.36,0.2100000000000002,0.8306249190100666,66262.0,50.0
605,2019-03-30 13:00:00,GB,Clair,28.1,7.03,1.49,1.69,0.2,1.054687899324483,66262.0,0.0
606,2019-03-31 08:30:00,GB,Clair,28.0,7.22,1.56,1.82,0.26,0.9523165544030012,66286.0,24.0
607,2019-03-31 14:00:00,GB,Clair,28.1,7.34,1.51,1.72,0.21,0.8194464566181388,66286.0,0.0
608,2019-04-01 08:30:00,GB,Clair,28.0,7.1,1.76,1.82,0.06000000000000005,1.1859386618123775,66313.0,27.0
609,2019-04-01 14:00:00,GB,Clair,28.0,7.12,1.24,1.49,0.25,0.822898123530851,66313.0,0.0
610,2019-04-02 09:00:00,GB,Clair,28.0,7.11,1.35,1.57,0.22,0.9028097595234854,66351.0,38.0
611,2019-04-02 14:00:00,GB,Clair,28.0,7.17,1.53,1.68,0.1499999999999999,0.975319434333872,66351.0,0.0
612,2019-04-03 08:30:00,GB,Clair,27.9,7.19,1.51,1.69,0.17999999999999994,0.9470367952018516,66366.0,15.0
613,2019-04-03 13:00:00,GB,Clair,27.9,7.0,1.32,1.64,0.31999999999999984,0.953890084148682,66366.0,0.0
614,2019-04-04 08:40:00,GB,Clair,28.0,6.92,1.38,1.62,0.2400000000000002,1.04560269678594,66393.0,27.0
615,2019-04-04 14:00:00,GB,Clair,28.0,7.09,1.46,1.72,0.26,0.9911488738245288,66393.0,0.0
616,2019-04-05 08:30:00,GB,Clair,28.0,7.21,1.68,1.71,0.030000000000000027,1.0347468030609916,66447.0,54.0
617,2019-04-05 13:00:00,GB,Clair,28.0,7.16,1.55,1.86,0.31000000000000005,0.9962904294589902,66447.0,0.0
618,2019-04-06 08:15:00,GB,Clair,28.0,7.02,1.08,1.39,0.30999999999999983,0.7699872245717779,66486.0,39.0
619,2019-04-06 13:00:00,GB,Clair,27.9,7.0,1.34,1.53,0.18999999999999995,0.968342964211541,66486.0,0.0
620,2019-04-07 07:50:00,GB,Clair,27.9,7.1,1.51,1.72,0.21,1.018079554589157,66530.0,44.0
621,2019-04-07 14:00:00,GB,Clair,27.9,7.22,1.57,1.77,0.2,0.9590940507763251,66530.0,0.0
622,2019-04-08 08:30:00,GB,Clair,28.0,7.08,1.56,1.79,0.23,1.0668341613870185,66551.0,21.0
623,2019-04-08 13:45:00,GB,Clair,28.0,7.28,1.45,1.67,0.22,0.8368687737685218,66551.0,0.0
624,2019-04-09 08:40:00,GB,Clair,28.0,7.23,1.54,1.74,0.2,0.9316539425704898,66597.0,46.0
625,2019-04-09 13:50:00,GB,Clair,28.0,7.3,1.54,1.75,0.21,0.8714459469418039,66597.0,0.0
626,2019-04-10 08:30:00,GB,Clair,28.0,7.27,1.45,1.65,0.2,0.8450021058867625,66632.0,35.0
627,2019-04-10 14:30:00,GB,Clair,28.0,7.42,1.72,1.92,0.2,0.8551523940360377,66632.0,0.0
628,2019-04-11 08:10:00,GB,Clair,28.0,7.32,1.51,1.76,0.25,0.8373380187118387,66679.0,47.0
629,2019-04-11 14:00:00,GB,Clair,28.0,7.12,1.36,1.57,0.21,0.9025334258080302,66679.0,0.0
630,2019-04-12 08:30:00,GB,Clair,27.7,7.13,1.04,1.34,0.30000000000000004,0.6860744334762788,66679.0,0.0
631,2019-04-12 14:20:00,GB,Clair,27.8,7.15,1.4,1.62,0.2200000000000002,0.9084049320548704,66679.0,0.0
632,2019-04-13 08:00:00,GB,Clair,27.7,7.38,1.53,1.65,0.11999999999999987,0.7979714199526485,66679.0,0.0
633,2019-04-13 13:10:00,GB,Clair,27.8,7.02,1.7,1.75,0.05000000000000005,1.2132720975997926,66679.0,0.0
634,2019-04-14 07:30:00,GB,Clair,27.7,7.07,1.49,1.71,0.22,1.0280793804034851,66807.0,128.0
635,2019-04-14 15:30:00,GB,Clair,27.8,7.14,1.46,1.65,0.18999999999999995,0.9549695549159664,66807.0,0.0
636,2019-04-15 08:30:00,GB,Clair,28.0,7.17,1.75,1.9,0.1499999999999999,1.1155614444995268,66843.0,36.0
637,2019-04-15 14:00:00,GB,Clair,27.8,7.09,1.52,1.71,0.18999999999999995,1.03307666686992,66843.0,0.0
638,2019-04-16 08:30:00,GB,Clair,27.9,6.86,1.51,2.03,0.5199999999999998,1.1814931881380235,66891.0,48.0
639,2019-04-16 14:00:00,GB,Clair,27.9,7.17,1.52,1.75,0.23,0.969577898122886,66891.0,0.0
640,2019-04-17 08:20:00,GB,Clair,27.9,7.25,1.46,1.71,0.25,0.8677478032275558,66923.0,32.0
641,2019-04-17 14:30:00,GB,Clair,28.0,7.16,1.57,1.79,0.22,1.0091457898391059,66923.0,0.0
642,2019-04-18 08:30:00,GB,Clair,27.6,7.22,1.51,1.76,0.25,0.9243917237366084,66996.0,73.0
643,2019-04-18 14:00:00,GB,Clair,27.8,7.14,1.36,1.64,0.2799999999999998,0.8895606812915849,66996.0,0.0
644,2019-04-19 09:00:00,GB,Clair,27.9,7.11,1.54,1.78,0.24,1.030486681728898,67017.0,21.0
645,2019-04-19 14:15:00,GB,Clair,27.9,7.13,1.34,1.6,0.26,0.8828906706353464,67017.0,0.0
646,2019-04-20 08:10:00,GB,Clair,28.0,7.05,1.09,1.37,0.28,0.7614838266767192,67071.0,54.0
647,2019-04-20 14:00:00,GB,Clair,28.0,7.11,1.37,1.59,0.22,0.9161847189238332,67071.0,0.0
648,2019-04-21 08:30:00,GB,Clair,28.0,7.32,1.48,1.88,0.3999999999999999,0.8207021640354446,67071.0,0.0
649,2019-04-21 13:10:00,GB,Clair,28.0,7.23,1.51,1.81,0.30000000000000004,0.9135048397931428,67071.0,0.0
650,2019-04-22 08:10:00,GB,Clair,27.9,7.0,1.48,1.59,0.1100000000000001,1.0695131246515526,67071.0,0.0
651,2019-04-22 13:30:00,GB,Clair,28.0,7.08,1.42,1.66,0.24,0.9710926340830554,67071.0,0.0
652,2019-04-23 08:10:00,GB,Clair,27.9,7.01,1.15,1.42,0.27,0.8257061692898262,67097.0,26.0
653,2019-04-23 13:30:00,GB,Clair,28.0,7.07,1.64,1.72,0.08000000000000007,1.1296727779524982,67097.0,0.0
654,2019-04-24 08:30:00,GB,Clair,27.9,7.1,1.41,1.57,0.16000000000000014,0.9506570675302723,67135.0,38.0
655,2019-04-24 13:45:00,GB,Clair,28.0,7.15,1.53,1.62,0.09000000000000008,0.9914975230506876,67135.0,0.0
656,2019-04-25 08:30:00,GB,Clair,27.9,7.21,1.44,1.6,0.16000000000000014,0.8875398013072707,67170.0,35.0
657,2019-04-25 13:45:00,GB,Clair,28.0,7.06,1.3,1.59,0.29000000000000004,0.9018603912964892,67170.0,0.0
658,2019-04-26 08:15:00,GB,Clair,27.7,7.1,1.59,1.67,0.07999999999999985,1.073281232573963,67310.0,140.0
659,2019-04-26 15:00:00,GB,Clair,27.7,7.06,1.42,1.55,0.13000000000000012,0.9867435780120244,67310.0,0.0
660,2019-04-27 08:20:00,GB,Clair,27.9,7.23,1.43,1.65,0.22,0.8657231853303204,67334.0,24.0
661,2019-04-27 13:00:00,GB,Clair,27.9,7.2,1.51,1.71,0.2,0.938883371841138,67334.0,0.0
662,2019-04-28 08:40:00,GB,Clair,27.7,7.12,1.63,1.71,0.08000000000000007,1.083684466993005,67364.0,30.0
663,2019-04-28 14:00:00,GB,Clair,27.7,7.19,1.52,1.63,0.10999999999999988,0.9545948276608279,67364.0,0.0
664,2019-04-29 08:30:00,GB,Clair,27.7,7.0,1.55,1.73,0.17999999999999994,1.1212221309233792,67386.0,22.0
665,2019-04-29 14:45:00,GB,Clair,27.8,7.32,1.48,1.73,0.25,0.82202191457097,67386.0,0.0
666,2019-04-30 08:40:00,GB,Clair,27.7,7.14,1.68,1.87,0.19000000000000014,1.099557988594102,67425.0,39.0
667,2019-04-30 11:00:00,GB,Clair,27.9,7.2,1.58,1.96,0.3799999999999999,0.9824077665622504,67425.0,0.0
668,2019-05-02 08:30:00,GB,Clair,27.7,7.19,1.58,1.71,0.1299999999999999,0.9922762024369134,67483.0,58.0
669,2019-05-02 14:00:00,GB,Clair,27.8,7.26,1.54,1.66,0.11999999999999987,0.9074020418866874,67483.0,0.0
670,2019-05-03 08:30:00,GB,Clair,27.5,7.13,1.42,1.54,0.1200000000000001,0.937915536797306,67534.0,51.0
671,2019-05-03 14:00:00,GB,Clair,27.2,7.23,1.6,1.72,0.11999999999999987,0.9735124887412314,67534.0,0.0
672,2019-05-04 08:30:00,GB,Clair,27.3,7.03,1.77,1.88,0.10999999999999988,1.2581843590617792,67557.0,23.0
673,2019-05-04 14:00:00,GB,Clair,27.0,7.15,1.6,1.75,0.1499999999999999,1.04350435823806,67557.0,0.0
674,2019-05-05 08:20:00,GB,Clair,27.0,7.18,1.37,1.55,0.17999999999999994,0.8718141312395781,67586.0,29.0
675,2019-05-05 13:30:00,GB,Clair,27.1,7.2,1.46,1.67,0.21,0.9128001237385086,67586.0,0.0
676,2019-05-06 08:10:00,GB,Clair,27.2,7.12,1.62,1.79,0.16999999999999993,1.0803307868303866,67608.0,22.0
677,2019-05-06 14:10:00,GB,Clair,27.2,7.28,1.52,1.66,0.1399999999999999,0.8826658285156824,67608.0,0.0
678,2019-05-07 08:40:00,GB,Clair,27.4,7.1,1.54,1.66,0.11999999999999987,1.0413761325517694,67643.0,35.0
679,2019-05-07 14:30:00,GB,Clair,27.3,7.2,1.62,1.79,0.16999999999999993,1.0114347565911967,67643.0,0.0
680,2019-05-09 08:30:00,GB,Clair,27.3,7.06,1.42,1.63,0.21,0.9889389697743912,67697.0,54.0
681,2019-05-09 14:00:00,GB,Clair,27.3,7.17,1.64,1.78,0.14000000000000012,1.050255207042752,67697.0,0.0
682,2019-05-10 08:38:00,GB,Clair,27.3,7.3,1.63,1.79,0.16000000000000014,0.9274660716853718,67720.0,23.0
683,2019-05-10 14:00:00,GB,Clair,27.2,7.15,1.22,1.31,0.09000000000000008,0.7946497822799884,67720.0,0.0
684,2019-05-11 07:30:00,GB,Clair,27.2,7.18,1.12,1.33,0.21,0.7117666231079572,67720.0,0.0
685,2019-05-11 14:30:00,GB,Clair,27.3,7.1,1.35,1.64,0.2899999999999998,0.9134363567298034,67720.0,0.0
686,2019-05-12 07:50:00,GB,Clair,27.1,7.16,1.67,1.72,0.05000000000000005,1.0796994565919749,67774.0,54.0
687,2019-05-12 13:00:00,GB,Clair,27.2,7.19,1.6,1.73,0.1299999999999999,1.008249266067489,67774.0,0.0
688,2019-05-13 08:35:00,GB,Clair,27.0,7.21,1.59,1.75,0.15999999999999992,0.9861660324369691,67814.0,40.0
689,2019-05-13 14:00:00,GB,Clair,27.0,7.27,1.59,1.78,0.18999999999999995,0.933635701383462,67814.0,0.0
690,2019-05-14 08:45:00,GB,Clair,27.0,7.16,1.45,1.58,0.13000000000000012,0.938075973607506,67857.0,43.0
691,2019-05-14 14:10:00,GB,Clair,27.0,7.13,1.06,1.18,0.11999999999999987,0.7023157003542282,67857.0,0.0
692,2019-05-15 09:00:00,GB,Clair,27.0,7.34,0.92,1.12,0.20000000000000007,0.5038401004118754,67857.0,0.0
693,2019-05-15 15:00:00,GB,Clair,27.4,7.31,0.77,0.94,0.16999999999999993,0.4334260703118592,67857.0,0.0
694,2019-05-16 08:35:00,GB,Clair,27.5,7.11,0.5,0.7,0.2,0.3353764485719498,67957.0,100.0
695,2019-05-16 14:15:00,GB,Clair,27.8,7.27,0.5,0.62,0.12,0.2918188578437072,67957.0,0.0
696,2019-05-17 08:40:00,GB,Clair,27.3,7.24,1.66,1.83,0.17000000000000015,1.000159895692467,68011.0,54.0
697,2019-05-17 14:55:00,GB,Clair,27.5,7.27,1.84,2.0,0.15999999999999992,1.0763309049814709,68011.0,0.0
698,2019-05-18 08:10:00,GB,Clair,27.4,7.07,1.33,1.56,0.23,0.919235939198508,68040.0,29.0
699,2019-05-18 13:00:00,GB,Clair,27.5,7.09,1.77,1.9,0.1299999999999999,1.2050903321315565,68040.0,0.0
700,2019-05-19 08:30:00,GB,Clair,27.5,7.17,1.51,1.69,0.17999999999999994,0.9657294141042612,68119.0,79.0
701,2019-05-19 13:00:00,GB,Clair,27.5,7.22,1.6,1.81,0.21,0.9801803007312366,68119.0,0.0
702,2019-05-20 08:40:00,GB,Clair,27.4,7.23,1.91,2.08,0.17000000000000015,1.1604591569199567,68156.0,37.0
703,2019-05-20 14:40:00,GB,Clair,27.3,7.25,1.41,1.62,0.2100000000000002,0.8417398826237568,68156.0,0.0
704,2019-05-21 08:50:00,GB,Clair,27.4,7.23,1.55,1.8,0.25,0.9417338707989178,68222.0,66.0
705,2019-05-21 14:20:00,GB,Clair,27.4,7.17,1.39,1.56,0.17000000000000015,0.8895683523646131,68222.0,0.0
706,2019-05-22 08:30:00,GB,Clair,27.1,7.18,1.56,1.74,0.17999999999999994,0.992055191256308,68269.0,47.0
707,2019-05-22 14:20:00,GB,Clair,27.1,7.22,1.53,1.72,0.18999999999999995,0.9399614869861148,68269.0,0.0
708,2019-05-23 08:50:00,GB,Clair,27.4,7.25,1.52,1.7,0.17999999999999994,0.906736985121514,68367.0,98.0
709,2019-05-23 14:20:00,GB,Clair,27.4,7.3,1.63,1.8,0.17000000000000015,0.9267331546369788,68367.0,0.0
710,2019-05-24 08:45:00,GB,Clair,27.4,7.39,0.77,1.03,0.26,0.3982188984869973,68480.0,113.0
711,2019-05-24 13:40:00,GB,Clair,27.4,7.22,1.18,1.35,0.17000000000000015,0.7233948176787247,68480.0,0.0
712,2019-05-25 08:10:00,GB,Clair,27.8,7.17,0.83,0.99,0.16000000000000006,0.52978707214885,68564.0,84.0
713,2019-05-25 13:15:00,GB,Clair,27.7,7.06,1.0,1.1,0.10000000000000007,0.6948898436704398,68564.0,0.0
714,2019-05-26 08:40:00,GB,Clair,27.5,7.15,1.92,2.03,0.10999999999999988,1.248196396083947,68643.0,79.0
715,2019-05-26 13:50:00,GB,Clair,27.5,7.26,1.33,1.48,0.1499999999999999,0.7854202418596518,68643.0,0.0
716,2019-05-27 08:30:00,GB,Clair,27.5,7.29,1.2,1.39,0.18999999999999995,0.6884880314486166,68741.0,98.0
717,2019-05-27 15:45:00,GB,Clair,27.5,7.23,1.31,1.49,0.17999999999999994,0.7953458894347117,68741.0,0.0
718,2019-05-28 08:30:00,GB,Clair,27.3,7.05,1.5,1.76,0.26,1.051922587115367,68789.0,48.0
719,2019-05-28 13:30:00,GB,Clair,27.5,7.0,1.37,1.4,0.029999999999999805,0.9920130599072152,68789.0,0.0
720,2019-05-29 08:40:00,GB,Clair,27.3,7.21,0.93,1.15,0.21999999999999986,0.5756018466649112,68838.0,49.0
721,2019-05-29 14:00:00,GB,Clair,27.5,7.12,1.08,1.17,0.08999999999999986,0.7188997785170386,68838.0,0.0
722,2019-05-30 08:15:00,GB,Clair,27.5,7.29,1.48,1.6,0.1200000000000001,0.8491352387866271,68888.0,50.0
723,2019-05-30 13:40:00,GB,Clair,27.5,7.26,1.16,1.47,0.31000000000000005,0.6850281808700721,68888.0,0.0
724,2019-05-31 08:45:00,GB,Clair,27.8,7.39,1.59,1.76,0.16999999999999993,0.8194045825822965,68937.0,49.0
725,2019-05-31 14:00:00,GB,Clair,27.8,7.36,1.58,1.78,0.2,0.8414713320878103,68937.0,0.0
726,2019-06-01 08:20:00,GB,Clair,27.7,7.29,1.28,1.55,0.27,0.7332471295542252,68981.0,44.0
727,2019-06-01 13:45:00,GB,Clair,27.9,7.6,1.3,1.53,0.23,0.5142478041915727,68981.0,0.0
728,2019-06-02 08:00:00,GB,Clair,27.9,7.26,1.02,1.19,0.16999999999999993,0.600560161759927,69025.0,44.0
729,2019-06-02 12:30:00,GB,Clair,28.1,7.27,1.18,1.23,0.05000000000000005,0.6871410346976629,69025.0,0.0
730,2019-06-03 08:40:00,GB,Clair,28.0,7.45,1.33,1.48,0.1499999999999999,0.6382975995398821,69065.0,40.0
731,2019-06-03 14:10:00,GB,Clair,28.0,7.4,1.23,1.38,0.1499999999999999,0.6256931818919858,69065.0,0.0
732,2019-06-04 08:15:00,GB,Clair,27.1,7.27,0.7,0.92,0.22000000000000008,0.4107208821868239,69110.0,45.0
733,2019-06-04 14:00:00,GB,Clair,28.0,7.28,0.78,0.96,0.17999999999999994,0.45017768519961865,69110.0,0.0
737,2019-06-06 13:00:00,GB,Clair,27.7,7.34,0.97,1.19,0.22,0.5281371896954357,69158.0,48.0
738,2019-06-07 09:00:00,GB,Clair,27.8,7.4,1.36,1.57,0.21,0.6930505286070248,69246.0,88.0
739,2019-06-07 14:00:00,GB,Clair,27.8,7.28,1.49,1.84,0.3500000000000001,0.8612673470445924,69246.0,0.0
740,2019-06-08 08:30:00,GB,Clair,27.4,7.13,0.45,0.54,0.09000000000000002,0.2974111756767196,69283.0,37.0
741,2019-06-08 13:30:00,GB,Clair,27.4,7.38,0.83,0.93,0.10000000000000007,0.4340190777108939,69283.0,0.0
742,2019-06-09 08:40:00,GB,Clair,27.5,7.41,0.41,0.52,0.11000000000000004,0.2071336387297509,69283.0,0.0
743,2019-06-09 14:00:00,GB,Clair,27.3,7.45,0.65,0.8,0.15000000000000002,0.31401508335442146,69283.0,0.0
744,2019-06-10 08:30:00,GB,Clair,27.2,7.12,0.49,0.65,0.16000000000000006,0.3267667194733885,69283.0,0.0
745,2019-06-10 14:00:00,GB,Clair,27.3,7.32,0.93,1.11,0.18000000000000005,0.5186330163210667,69283.0,0.0
746,2019-06-11 08:30:00,GB,Clair,27.3,7.23,0.4,0.5,0.09999999999999998,0.2432029011285913,69283.0,0.0
747,2019-06-11 14:00:00,GB,Clair,27.3,7.03,1.03,1.19,0.15999999999999992,0.7321637795670242,69283.0,0.0
